year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit
2012,G,Retail Trade,c_6-9,Total income,3075,DOLLARS(millions)
2012,G,Retail Trade,c_6-9,Total expenditure,2965,DOLLARS(millions)
2012,G,Retail Trade,c_6-9,Operating profit before tax,116,DOLLARS(millions)
2012,G,Retail Trade,c_6-9,Total assets,1008,DOLLARS(millions)
2012,G,Retail Trade,c_6-9,Fixed tangible assets,207,DOLLARS(millions)
2012,G,Retail Trade,d_10-19,Activity unit,1542,COUNT
2012,G,Retail Trade,d_10-19,Rolling mean employees,20571,COUNT
2012,G,Retail Trade,d_10-19,Salaries and wages paid,693,DOLLARS(millions)
2012,G,Retail Trade,d_10-19,"Sales, government funding, grants and subsidies",5782,DOLLARS(millions)
2012,G,Retail Trade,d_10-19,Total income,5816,DOLLARS(millions)
2012,G,Retail Trade,d_10-19,Total expenditure,5703,DOLLARS(millions)
2012,G,Retail Trade,d_10-19,Operating profit before tax,182,DOLLARS(millions)
2012,G,Retail Trade,d_10-19,Total assets,1839,DOLLARS(millions)
2012,G,Retail Trade,d_10-19,Fixed tangible assets,243,DOLLARS(millions)
2012,G,Retail Trade,e_20-49,Activity unit,552,COUNT
2012,G,Retail Trade,e_20-49,Rolling mean employees,15678,COUNT
2012,G,Retail Trade,e_20-49,Salaries and wages paid,519,DOLLARS(millions)
2012,G,Retail Trade,e_20-49,"Sales, government funding, grants and subsidies",4913,DOLLARS(millions)
2012,G,Retail Trade,e_20-49,Total income,4931,DOLLARS(millions)
2012,G,Retail Trade,e_20-49,Total expenditure,4873,DOLLARS(millions)
2012,G,Retail Trade,e_20-49,Operating profit before tax,111,DOLLARS(millions)
2012,G,Retail Trade,e_20-49,Total assets,1501,DOLLARS(millions)
2012,G,Retail Trade,e_20-49,Fixed tangible assets,312,DOLLARS(millions)
2012,G,Retail Trade,f_50-99,Activity unit,222,COUNT
2012,G,Retail Trade,f_50-99,Rolling mean employees,15732,COUNT
2012,G,Retail Trade,f_50-99,Salaries and wages paid,504,DOLLARS(millions)
2012,G,Retail Trade,f_50-99,"Sales, government funding, grants and subsidies",4688,DOLLARS(millions)
2012,G,Retail Trade,f_50-99,Total income,4714,DOLLARS(millions)
2012,G,Retail Trade,f_50-99,Total expenditure,4684,DOLLARS(millions)
2012,G,Retail Trade,f_50-99,Operating profit before tax,68,DOLLARS(millions)
2012,G,Retail Trade,f_50-99,Total assets,1319,DOLLARS(millions)
2012,G,Retail Trade,f_50-99,Fixed tangible assets,227,DOLLARS(millions)
2012,G,Retail Trade,g_100-199,Activity unit,153,COUNT
2012,G,Retail Trade,g_100-199,Rolling mean employees,22485,COUNT
2012,G,Retail Trade,g_100-199,Salaries and wages paid,635,DOLLARS(millions)
2012,G,Retail Trade,g_100-199,"Sales, government funding, grants and subsidies",6392,DOLLARS(millions)
2012,G,Retail Trade,g_100-199,Total income,6423,DOLLARS(millions)
2012,G,Retail Trade,g_100-199,Total expenditure,6277,DOLLARS(millions)
2012,G,Retail Trade,g_100-199,Operating profit before tax,181,DOLLARS(millions)
2012,G,Retail Trade,g_100-199,Total assets,1760,DOLLARS(millions)
2012,G,Retail Trade,g_100-199,Fixed tangible assets,372,DOLLARS(millions)
2012,G,Retail Trade,h_200+,Activity unit,123,COUNT
2012,G,Retail Trade,h_200+,Rolling mean employees,79437,COUNT
2012,G,Retail Trade,h_200+,Salaries and wages paid,2387,DOLLARS(millions)
2012,G,Retail Trade,h_200+,"Sales, government funding, grants and subsidies",21235,DOLLARS(millions)
2012,G,Retail Trade,h_200+,Total income,21407,DOLLARS(millions)
2012,G,Retail Trade,h_200+,Total expenditure,20688,DOLLARS(millions)
2012,G,Retail Trade,h_200+,Operating profit before tax,837,DOLLARS(millions)
2012,G,Retail Trade,h_200+,Total assets,8951,DOLLARS(millions)
2012,G,Retail Trade,h_200+,Fixed tangible assets,2359,DOLLARS(millions)
2012,G,Retail Trade,i_Industry_Total,Activity unit,25644,COUNT
2012,G,Retail Trade,i_Industry_Total,Rolling mean employees,191196,COUNT
2012,G,Retail Trade,i_Industry_Total,Salaries and wages paid,6118,DOLLARS(millions)
2012,G,Retail Trade,i_Industry_Total,"Sales, government funding, grants and subsidies",56070,DOLLARS(millions)
2012,G,Retail Trade,i_Industry_Total,Total income,56409,DOLLARS(millions)
2012,G,Retail Trade,i_Industry_Total,Total expenditure,54918,DOLLARS(millions)
2012,G,Retail Trade,i_Industry_Total,Operating profit before tax,1861,DOLLARS(millions)
2012,G,Retail Trade,i_Industry_Total,Total assets,21391,DOLLARS(millions)
2012,G,Retail Trade,i_Industry_Total,Fixed tangible assets,4945,DOLLARS(millions)
2012,H,Accommodation and Food Services,a_0,Activity unit,5118,COUNT
2012,H,Accommodation and Food Services,a_0,Rolling mean employees,0,COUNT
2012,H,Accommodation and Food Services,a_0,Salaries and wages paid,111,DOLLARS(millions)
2012,H,Accommodation and Food Services,a_0,"Sales, government funding, grants and subsidies",755,DOLLARS(millions)
2012,H,Accommodation and Food Services,a_0,Total income,796,DOLLARS(millions)
2012,H,Accommodation and Food Services,a_0,Total expenditure,721,DOLLARS(millions)
2012,H,Accommodation and Food Services,a_0,Operating profit before tax,45,DOLLARS(millions)
2012,H,Accommodation and Food Services,a_0,Total assets,2442,DOLLARS(millions)
2012,H,Accommodation and Food Services,a_0,Fixed tangible assets,1667,DOLLARS(millions)
2012,H,Accommodation and Food Services,b_1-5,Activity unit,7506,COUNT
2012,H,Accommodation and Food Services,b_1-5,Rolling mean employees,17694,COUNT
2012,H,Accommodation and Food Services,b_1-5,Salaries and wages paid,371,DOLLARS(millions)
2012,H,Accommodation and Food Services,b_1-5,"Sales, government funding, grants and subsidies",1797,DOLLARS(millions)
2012,H,Accommodation and Food Services,b_1-5,Total income,1810,DOLLARS(millions)
2012,H,Accommodation and Food Services,b_1-5,Total expenditure,1779,DOLLARS(millions)
2012,H,Accommodation and Food Services,b_1-5,Operating profit before tax,34,DOLLARS(millions)
2012,H,Accommodation and Food Services,b_1-5,Total assets,1876,DOLLARS(millions)
2012,H,Accommodation and Food Services,b_1-5,Fixed tangible assets,1128,DOLLARS(millions)
2012,H,Accommodation and Food Services,c_6-9,Activity unit,2229,COUNT
2012,H,Accommodation and Food Services,c_6-9,Rolling mean employees,16104,COUNT
2012,H,Accommodation and Food Services,c_6-9,Salaries and wages paid,325,DOLLARS(millions)
2012,H,Accommodation and Food Services,c_6-9,"Sales, government funding, grants and subsidies",1130,DOLLARS(millions)
2012,H,Accommodation and Food Services,c_6-9,Total income,1135,DOLLARS(millions)
2012,H,Accommodation and Food Services,c_6-9,Total expenditure,1124,DOLLARS(millions)
2012,H,Accommodation and Food Services,c_6-9,Operating profit before tax,16,DOLLARS(millions)
2012,H,Accommodation and Food Services,c_6-9,Total assets,837,DOLLARS(millions)
2012,H,Accommodation and Food Services,c_6-9,Fixed tangible assets,461,DOLLARS(millions)
2012,H,Accommodation and Food Services,d_10-19,Activity unit,2061,COUNT
2012,H,Accommodation and Food Services,d_10-19,Rolling mean employees,27258,COUNT
2012,H,Accommodation and Food Services,d_10-19,Salaries and wages paid,568,DOLLARS(millions)
2012,H,Accommodation and Food Services,d_10-19,"Sales, government funding, grants and subsidies",1828,DOLLARS(millions)
2012,H,Accommodation and Food Services,d_10-19,Total income,1854,DOLLARS(millions)
2012,H,Accommodation and Food Services,d_10-19,Total expenditure,1806,DOLLARS(millions)
2012,H,Accommodation and Food Services,d_10-19,Operating profit before tax,32,DOLLARS(millions)
2012,H,Accommodation and Food Services,d_10-19,Total assets,1438,DOLLARS(millions)
2012,H,Accommodation and Food Services,d_10-19,Fixed tangible assets,893,DOLLARS(millions)
2012,H,Accommodation and Food Services,e_20-49,Activity unit,897,COUNT
2012,H,Accommodation and Food Services,e_20-49,Rolling mean employees,25023,COUNT
2012,H,Accommodation and Food Services,e_20-49,Salaries and wages paid,545,DOLLARS(millions)
2012,H,Accommodation and Food Services,e_20-49,"Sales, government funding, grants and subsidies",1713,DOLLARS(millions)
2012,H,Accommodation and Food Services,e_20-49,Total income,1732,DOLLARS(millions)
2012,H,Accommodation and Food Services,e_20-49,Total expenditure,1664,DOLLARS(millions)
2012,H,Accommodation and Food Services,e_20-49,Operating profit before tax,66,DOLLARS(millions)
2012,H,Accommodation and Food Services,e_20-49,Total assets,1237,DOLLARS(millions)
2012,H,Accommodation and Food Services,e_20-49,Fixed tangible assets,797,DOLLARS(millions)
2012,H,Accommodation and Food Services,f_50-99,Activity unit,144,COUNT
2012,H,Accommodation and Food Services,f_50-99,Rolling mean employees,9795,COUNT
2012,H,Accommodation and Food Services,f_50-99,Salaries and wages paid,228,DOLLARS(millions)
2012,H,Accommodation and Food Services,f_50-99,"Sales, government funding, grants and subsidies",769,DOLLARS(millions)
2012,H,Accommodation and Food Services,f_50-99,Total income,790,DOLLARS(millions)
2012,H,Accommodation and Food Services,f_50-99,Total expenditure,732,DOLLARS(millions)
2012,H,Accommodation and Food Services,f_50-99,Operating profit before tax,65,DOLLARS(millions)
2012,H,Accommodation and Food Services,f_50-99,Total assets,1086,DOLLARS(millions)
2012,H,Accommodation and Food Services,f_50-99,Fixed tangible assets,708,DOLLARS(millions)
2012,H,Accommodation and Food Services,g_100-199,Activity unit,66,COUNT
2012,H,Accommodation and Food Services,g_100-199,Rolling mean employees,8937,COUNT
2012,H,Accommodation and Food Services,g_100-199,Salaries and wages paid,230,DOLLARS(millions)
2012,H,Accommodation and Food Services,g_100-199,"Sales, government funding, grants and subsidies",769,DOLLARS(millions)
2012,H,Accommodation and Food Services,g_100-199,Total income,785,DOLLARS(millions)
2012,H,Accommodation and Food Services,g_100-199,Total expenditure,713,DOLLARS(millions)
2012,H,Accommodation and Food Services,g_100-199,Operating profit before tax,75,DOLLARS(millions)
2012,H,Accommodation and Food Services,g_100-199,Total assets,1098,DOLLARS(millions)
2012,H,Accommodation and Food Services,g_100-199,Fixed tangible assets,790,DOLLARS(millions)
2012,H,Accommodation and Food Services,h_200+,Activity unit,27,COUNT
2012,H,Accommodation and Food Services,h_200+,Rolling mean employees,18072,COUNT
2012,H,Accommodation and Food Services,h_200+,Salaries and wages paid,404,DOLLARS(millions)
2012,H,Accommodation and Food Services,h_200+,"Sales, government funding, grants and subsidies",1402,DOLLARS(millions)
2012,H,Accommodation and Food Services,h_200+,Total income,1407,DOLLARS(millions)
2012,H,Accommodation and Food Services,h_200+,Total expenditure,1291,DOLLARS(millions)
2012,H,Accommodation and Food Services,h_200+,Operating profit before tax,128,DOLLARS(millions)
2012,H,Accommodation and Food Services,h_200+,Total assets,1170,DOLLARS(millions)
2012,H,Accommodation and Food Services,h_200+,Fixed tangible assets,773,DOLLARS(millions)
2012,H,Accommodation and Food Services,i_Industry_Total,Activity unit,18051,COUNT
2012,H,Accommodation and Food Services,i_Industry_Total,Rolling mean employees,122883,COUNT
2012,H,Accommodation and Food Services,i_Industry_Total,Salaries and wages paid,2783,DOLLARS(millions)
2012,H,Accommodation and Food Services,i_Industry_Total,"Sales, government funding, grants and subsidies",10164,DOLLARS(millions)
2012,H,Accommodation and Food Services,i_Industry_Total,Total income,10308,DOLLARS(millions)
2012,H,Accommodation and Food Services,i_Industry_Total,Total expenditure,9830,DOLLARS(millions)
2012,H,Accommodation and Food Services,i_Industry_Total,Operating profit before tax,462,DOLLARS(millions)
2012,H,Accommodation and Food Services,i_Industry_Total,Total assets,11183,DOLLARS(millions)
2012,H,Accommodation and Food Services,i_Industry_Total,Fixed tangible assets,7217,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",a_0,Activity unit,8916,COUNT
2012,I,"Transport, Postal and Warehousing",a_0,Rolling mean employees,0,COUNT
2012,I,"Transport, Postal and Warehousing",a_0,Salaries and wages paid,121,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",a_0,"Sales, government funding, grants and subsidies",1291,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",a_0,Total income,1309,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",a_0,Total expenditure,1019,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",a_0,Operating profit before tax,293,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",a_0,Total assets,2072,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",a_0,Fixed tangible assets,1048,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",b_1-5,Activity unit,3816,COUNT
2012,I,"Transport, Postal and Warehousing",b_1-5,Rolling mean employees,7530,COUNT
2012,I,"Transport, Postal and Warehousing",b_1-5,Salaries and wages paid,347,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",b_1-5,"Sales, government funding, grants and subsidies",1478,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",b_1-5,Total income,1502,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",b_1-5,Total expenditure,1396,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",b_1-5,Operating profit before tax,99,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",b_1-5,Total assets,1318,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",b_1-5,Fixed tangible assets,625,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",c_6-9,Activity unit,576,COUNT
2012,I,"Transport, Postal and Warehousing",c_6-9,Rolling mean employees,4215,COUNT
2012,I,"Transport, Postal and Warehousing",c_6-9,Salaries and wages paid,205,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",c_6-9,"Sales, government funding, grants and subsidies",679,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",c_6-9,Total income,695,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",c_6-9,Total expenditure,667,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",c_6-9,Operating profit before tax,32,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",c_6-9,Total assets,859,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",c_6-9,Fixed tangible assets,373,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",d_10-19,Activity unit,474,COUNT
2012,I,"Transport, Postal and Warehousing",d_10-19,Rolling mean employees,6195,COUNT
2012,I,"Transport, Postal and Warehousing",d_10-19,Salaries and wages paid,325,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",d_10-19,"Sales, government funding, grants and subsidies",1262,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",d_10-19,Total income,1289,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",d_10-19,Total expenditure,1199,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",d_10-19,Operating profit before tax,77,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",d_10-19,Total assets,1114,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",d_10-19,Fixed tangible assets,528,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",e_20-49,Activity unit,276,COUNT
2012,I,"Transport, Postal and Warehousing",e_20-49,Rolling mean employees,8136,COUNT
2012,I,"Transport, Postal and Warehousing",e_20-49,Salaries and wages paid,435,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",e_20-49,"Sales, government funding, grants and subsidies",1764,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",e_20-49,Total income,1785,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",e_20-49,Total expenditure,1667,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",e_20-49,Operating profit before tax,179,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",e_20-49,Total assets,2110,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",e_20-49,Fixed tangible assets,1276,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",f_50-99,Activity unit,105,COUNT
2012,I,"Transport, Postal and Warehousing",f_50-99,Rolling mean employees,7407,COUNT
2012,I,"Transport, Postal and Warehousing",f_50-99,Salaries and wages paid,420,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",f_50-99,"Sales, government funding, grants and subsidies",1622,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",f_50-99,Total income,1648,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",f_50-99,Total expenditure,1579,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",f_50-99,Operating profit before tax,109,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",f_50-99,Total assets,2411,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",f_50-99,Fixed tangible assets,1472,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",g_100-199,Activity unit,60,COUNT
2012,I,"Transport, Postal and Warehousing",g_100-199,Rolling mean employees,8343,COUNT
2012,I,"Transport, Postal and Warehousing",g_100-199,Salaries and wages paid,452,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",g_100-199,"Sales, government funding, grants and subsidies",1940,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",g_100-199,Total income,1969,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",g_100-199,Total expenditure,1731,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",g_100-199,Operating profit before tax,237,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",g_100-199,Total assets,2848,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",g_100-199,Fixed tangible assets,2034,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",h_200+,Activity unit,60,COUNT
2012,I,"Transport, Postal and Warehousing",h_200+,Rolling mean employees,38397,COUNT
2012,I,"Transport, Postal and Warehousing",h_200+,Salaries and wages paid,2472,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",h_200+,"Sales, government funding, grants and subsidies",10039,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",h_200+,Total income,10449,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",h_200+,Total expenditure,11993,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",h_200+,Operating profit before tax,775,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",h_200+,Total assets,19839,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",h_200+,Fixed tangible assets,12830,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",i_Industry_Total,Activity unit,14280,COUNT
2012,I,"Transport, Postal and Warehousing",i_Industry_Total,Rolling mean employees,80223,COUNT
2012,I,"Transport, Postal and Warehousing",i_Industry_Total,Salaries and wages paid,4777,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",i_Industry_Total,"Sales, government funding, grants and subsidies",20075,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",i_Industry_Total,Total income,20646,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",i_Industry_Total,Total expenditure,21250,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",i_Industry_Total,Operating profit before tax,1803,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",i_Industry_Total,Total assets,32571,DOLLARS(millions)
2012,I,"Transport, Postal and Warehousing",i_Industry_Total,Fixed tangible assets,20184,DOLLARS(millions)
2012,J,Information Media and Telecommunications,a_0,Activity unit,3567,COUNT
2012,J,Information Media and Telecommunications,a_0,Rolling mean employees,0,COUNT
2012,J,Information Media and Telecommunications,a_0,Salaries and wages paid,177,DOLLARS(millions)
2012,J,Information Media and Telecommunications,a_0,"Sales, government funding, grants and subsidies",1916,DOLLARS(millions)
2012,J,Information Media and Telecommunications,a_0,Total income,2005,DOLLARS(millions)
2012,J,Information Media and Telecommunications,a_0,Total expenditure,1527,DOLLARS(millions)
2012,J,Information Media and Telecommunications,a_0,Operating profit before tax,495,DOLLARS(millions)
2012,J,Information Media and Telecommunications,a_0,Total assets,C,DOLLARS(millions)
2012,J,Information Media and Telecommunications,a_0,Fixed tangible assets,601,DOLLARS(millions)
2012,J,Information Media and Telecommunications,b_1-5,Activity unit,1080,COUNT
2012,J,Information Media and Telecommunications,b_1-5,Rolling mean employees,1956,COUNT
2012,J,Information Media and Telecommunications,b_1-5,Salaries and wages paid,107,DOLLARS(millions)
2012,J,Information Media and Telecommunications,b_1-5,"Sales, government funding, grants and subsidies",520,DOLLARS(millions)
2012,J,Information Media and Telecommunications,b_1-5,Total income,547,DOLLARS(millions)
2012,J,Information Media and Telecommunications,b_1-5,Total expenditure,498,DOLLARS(millions)
2012,J,Information Media and Telecommunications,b_1-5,Operating profit before tax,53,DOLLARS(millions)
2012,J,Information Media and Telecommunications,b_1-5,Total assets,423,DOLLARS(millions)
2012,J,Information Media and Telecommunications,b_1-5,Fixed tangible assets,124,DOLLARS(millions)
2012,J,Information Media and Telecommunications,c_6-9,Activity unit,150,COUNT
2012,J,Information Media and Telecommunications,c_6-9,Rolling mean employees,1074,COUNT
2012,J,Information Media and Telecommunications,c_6-9,Salaries and wages paid,63,DOLLARS(millions)
2012,J,Information Media and Telecommunications,c_6-9,"Sales, government funding, grants and subsidies",570,DOLLARS(millions)
2012,J,Information Media and Telecommunications,c_6-9,Total income,585,DOLLARS(millions)
2012,J,Information Media and Telecommunications,c_6-9,Total expenditure,539,DOLLARS(millions)
2012,J,Information Media and Telecommunications,c_6-9,Operating profit before tax,47,DOLLARS(millions)
2012,J,Information Media and Telecommunications,c_6-9,Total assets,268,DOLLARS(millions)
2012,J,Information Media and Telecommunications,c_6-9,Fixed tangible assets,39,DOLLARS(millions)
2012,J,Information Media and Telecommunications,d_10-19,Activity unit,96,COUNT
2012,J,Information Media and Telecommunications,d_10-19,Rolling mean employees,1326,COUNT
2012,J,Information Media and Telecommunications,d_10-19,Salaries and wages paid,65,DOLLARS(millions)
2012,J,Information Media and Telecommunications,d_10-19,"Sales, government funding, grants and subsidies",475,DOLLARS(millions)
2012,J,Information Media and Telecommunications,d_10-19,Total income,498,DOLLARS(millions)
2012,J,Information Media and Telecommunications,d_10-19,Total expenditure,464,DOLLARS(millions)
2012,J,Information Media and Telecommunications,d_10-19,Operating profit before tax,37,DOLLARS(millions)
2012,J,Information Media and Telecommunications,d_10-19,Total assets,398,DOLLARS(millions)
2012,J,Information Media and Telecommunications,d_10-19,Fixed tangible assets,58,DOLLARS(millions)
2012,J,Information Media and Telecommunications,e_20-49,Activity unit,42,COUNT
2012,J,Information Media and Telecommunications,e_20-49,Rolling mean employees,1356,COUNT
2012,J,Information Media and Telecommunications,e_20-49,Salaries and wages paid,81,DOLLARS(millions)
2012,J,Information Media and Telecommunications,e_20-49,"Sales, government funding, grants and subsidies",322,DOLLARS(millions)
2012,J,Information Media and Telecommunications,e_20-49,Total income,327,DOLLARS(millions)
2012,J,Information Media and Telecommunications,e_20-49,Total expenditure,324,DOLLARS(millions)
2012,J,Information Media and Telecommunications,e_20-49,Operating profit before tax,1,DOLLARS(millions)
2012,J,Information Media and Telecommunications,e_20-49,Total assets,348,DOLLARS(millions)
2012,J,Information Media and Telecommunications,e_20-49,Fixed tangible assets,182,DOLLARS(millions)
2012,J,Information Media and Telecommunications,f_50-99,Activity unit,30,COUNT
2012,J,Information Media and Telecommunications,f_50-99,Rolling mean employees,2109,COUNT
2012,J,Information Media and Telecommunications,f_50-99,Salaries and wages paid,198,DOLLARS(millions)
2012,J,Information Media and Telecommunications,f_50-99,"Sales, government funding, grants and subsidies",648,DOLLARS(millions)
2012,J,Information Media and Telecommunications,f_50-99,Total income,664,DOLLARS(millions)
2012,J,Information Media and Telecommunications,f_50-99,Total expenditure,649,DOLLARS(millions)
2012,J,Information Media and Telecommunications,f_50-99,Operating profit before tax,18,DOLLARS(millions)
2012,J,Information Media and Telecommunications,f_50-99,Total assets,773,DOLLARS(millions)
2012,J,Information Media and Telecommunications,f_50-99,Fixed tangible assets,139,DOLLARS(millions)
2012,J,Information Media and Telecommunications,g_100-199,Activity unit,12,COUNT
2012,J,Information Media and Telecommunications,g_100-199,Rolling mean employees,1692,COUNT
2012,J,Information Media and Telecommunications,g_100-199,Salaries and wages paid,102,DOLLARS(millions)
2012,J,Information Media and Telecommunications,g_100-199,"Sales, government funding, grants and subsidies",334,DOLLARS(millions)
2012,J,Information Media and Telecommunications,g_100-199,Total income,338,DOLLARS(millions)
2012,J,Information Media and Telecommunications,g_100-199,Total expenditure,298,DOLLARS(millions)
2012,J,Information Media and Telecommunications,g_100-199,Operating profit before tax,38,DOLLARS(millions)
2012,J,Information Media and Telecommunications,g_100-199,Total assets,C,DOLLARS(millions)
2012,J,Information Media and Telecommunications,g_100-199,Fixed tangible assets,153,DOLLARS(millions)
2012,J,Information Media and Telecommunications,h_200+,Activity unit,21,COUNT
2012,J,Information Media and Telecommunications,h_200+,Rolling mean employees,22638,COUNT
2012,J,Information Media and Telecommunications,h_200+,Salaries and wages paid,1545,DOLLARS(millions)
2012,J,Information Media and Telecommunications,h_200+,"Sales, government funding, grants and subsidies",8902,DOLLARS(millions)
2012,J,Information Media and Telecommunications,h_200+,Total income,9557,DOLLARS(millions)
2012,J,Information Media and Telecommunications,h_200+,Total expenditure,9881,DOLLARS(millions)
2012,J,Information Media and Telecommunications,h_200+,Operating profit before tax,445,DOLLARS(millions)
2012,J,Information Media and Telecommunications,h_200+,Total assets,17546,DOLLARS(millions)
2012,J,Information Media and Telecommunications,h_200+,Fixed tangible assets,5486,DOLLARS(millions)
2012,J,Information Media and Telecommunications,i_Industry_Total,Activity unit,5004,COUNT
2012,J,Information Media and Telecommunications,i_Industry_Total,Rolling mean employees,32148,COUNT
2012,J,Information Media and Telecommunications,i_Industry_Total,Salaries and wages paid,2339,DOLLARS(millions)
2012,J,Information Media and Telecommunications,i_Industry_Total,"Sales, government funding, grants and subsidies",13687,DOLLARS(millions)
2012,J,Information Media and Telecommunications,i_Industry_Total,Total income,14520,DOLLARS(millions)
2012,J,Information Media and Telecommunications,i_Industry_Total,Total expenditure,14180,DOLLARS(millions)
2012,J,Information Media and Telecommunications,i_Industry_Total,Operating profit before tax,1134,DOLLARS(millions)
2012,J,Information Media and Telecommunications,i_Industry_Total,Total assets,24297,DOLLARS(millions)
2012,J,Information Media and Telecommunications,i_Industry_Total,Fixed tangible assets,6783,DOLLARS(millions)
2012,K,Financial and Insurance Services,a_0,Activity unit,25398,COUNT
2012,K,Financial and Insurance Services,a_0,Rolling mean employees,0,COUNT
2012,K,Financial and Insurance Services,a_0,Salaries and wages paid,341,DOLLARS(millions)
2012,K,Financial and Insurance Services,a_0,"Sales, government funding, grants and subsidies",3613,DOLLARS(millions)
2012,K,Financial and Insurance Services,a_0,Total income,34156,DOLLARS(millions)
2012,K,Financial and Insurance Services,a_0,Total expenditure,19074,DOLLARS(millions)
2012,K,Financial and Insurance Services,a_0,Operating profit before tax,18464,DOLLARS(millions)
2012,K,Financial and Insurance Services,a_0,Total assets,388474,DOLLARS(millions)
2012,K,Financial and Insurance Services,a_0,Fixed tangible assets,15856,DOLLARS(millions)
2012,K,Financial and Insurance Services,b_1-5,Activity unit,2541,COUNT
2012,K,Financial and Insurance Services,b_1-5,Rolling mean employees,4740,COUNT
2012,K,Financial and Insurance Services,b_1-5,Salaries and wages paid,337,DOLLARS(millions)
2012,K,Financial and Insurance Services,b_1-5,"Sales, government funding, grants and subsidies",1902,DOLLARS(millions)
2012,K,Financial and Insurance Services,b_1-5,Total income,4073,DOLLARS(millions)
2012,K,Financial and Insurance Services,b_1-5,Total expenditure,3270,DOLLARS(millions)
2012,K,Financial and Insurance Services,b_1-5,Operating profit before tax,1193,DOLLARS(millions)
2012,K,Financial and Insurance Services,b_1-5,Total assets,30046,DOLLARS(millions)
2012,K,Financial and Insurance Services,b_1-5,Fixed tangible assets,634,DOLLARS(millions)
2012,K,Financial and Insurance Services,c_6-9,Activity unit,237,COUNT
2012,K,Financial and Insurance Services,c_6-9,Rolling mean employees,1671,COUNT
